frame,ssim,mse,text,trans
4058,99.99,1.445166064032418e-05,天空开始萎缩,The sky began to shrink.
4059,99.94,2.6012989152583522e-05,天空开始萎缩,The sky began to shrink.
4060,99.98,2.0232324896453855e-05,天空开始萎缩,The sky began to shrink.
4061,99.99,1.0116162448226928e-05,天空开始萎缩,The sky began to shrink.
4062,99.95,2.6012989152583522e-05,天空开始萎缩,The sky began to shrink.
4063,99.99,1.445166064032418e-05,天空开始萎缩,The sky began to shrink.
4064,99.96,7.081313713758848e-05,天空开始萎缩,The sky began to shrink.
4065,99.92,3.7574317664842866e-05,天空开始萎缩,The sky began to shrink.
4066,99.96,3.901948372887529e-05,天空开始萎缩,The sky began to shrink.
4067,99.95,1.7341992768389014e-05,天空开始萎缩,The sky began to shrink.
4068,99.95,1.5896826704356598e-05,天空开始萎缩,The sky began to shrink.
4069,99.98,1.3006494576291761e-05,天空开始萎缩,The sky began to shrink.
4070,99.99,8.670996384194507e-06,天空开始萎缩,The sky began to shrink.
4071,99.97,2.0232324896453855e-05,天空开始萎缩,The sky began to shrink.
4072,99.98,2.0232324896453855e-05,天空开始萎缩,The sky began to shrink.
4073,100.0,5.780664256129672e-06,天空开始萎缩,The sky began to shrink.
4074,99.95,1.3006494576291761e-05,天空开始萎缩,The sky began to shrink.
4075,99.97,8.670996384194507e-06,天空开始萎缩,The sky began to shrink.
4076,99.95,8.670996384194507e-06,天空开始萎缩,The sky began to shrink.
4077,99.86,1.5896826704356598e-05,天空开始萎缩,The sky began to shrink.
4078,99.9,1.0116162448226928e-05,天空开始萎缩,The sky began to shrink.
4079,99.99,5.780664256129672e-06,天空开始萎缩,The sky began to shrink.
4080,99.9,2.3122657024518687e-05,天空开始萎缩,The sky began to shrink.
4081,99.86,2.4567823088551106e-05,天空开始萎缩,The sky began to shrink.
4082,99.99,7.22583032016209e-06,天空开始萎缩,The sky began to shrink.
4083,99.97,7.22583032016209e-06,天空开始萎缩,The sky began to shrink.
4084,99.99,4.335498192097253e-06,天空开始萎缩,The sky began to shrink.
4085,100.0,2.890332128064836e-06,天空开始萎缩,The sky began to shrink.
4086,99.99,5.780664256129672e-06,天空开始萎缩,The sky began to shrink.
4087,99.99,4.335498192097253e-06,天空开始萎缩,The sky began to shrink.
4088,99.99,8.670996384194507e-06,天空开始萎缩,The sky began to shrink.
4089,99.99,1.0116162448226928e-05,天空开始萎缩,The sky began to shrink.
4090,99.99,5.780664256129672e-06,天空开始萎缩,The sky began to shrink.
4091,99.99,4.335498192097253e-06,天空开始萎缩,The sky began to shrink.
4092,99.94,8.670996384194507e-06,天空开始萎缩,The sky began to shrink.
4093,99.99,2.890332128064836e-06,天空开始萎缩,The sky began to shrink.
4094,99.99,5.780664256129672e-06,天空开始萎缩,The sky began to shrink.
4095,99.93,5.780664256129672e-06,天空开始萎缩,The sky began to shrink.
4096,99.99,4.335498192097253e-06,天空开始萎缩,The sky began to shrink.
4097,99.99,7.22583032016209e-06,天空开始萎缩,The sky began to shrink.
4098,99.98,8.670996384194507e-06,天空开始萎缩,The sky began to shrink.
4099,99.99,4.335498192097253e-06,天空开始萎缩,The sky began to shrink.
4100,99.99,4.335498192097253e-06,天空开始萎缩,The sky began to shrink.
4101,98.62,0.005007500411872328,天空开始萎缩,The sky began to shrink.
4102,20.68,0.7975943765698117,,
4103,99.74,7.22583032016209e-06,,
4104,99.19,1.8787158832421433e-05,,
4105,99.86,4.335498192097253e-06,,
4106,99.8,5.780664256129672e-06,,
4107,99.34,1.7341992768389014e-05,,
4108,99.91,4.335498192097253e-06,,
4109,99.67,8.670996384194507e-06,,
4110,99.14,1.8787158832421433e-05,,
4111,98.79,2.3122657024518687e-05,,
4112,99.55,1.1561328512259344e-05,,
4113,98.91,2.3122657024518687e-05,,
4114,99.6,8.670996384194507e-06,,
4115,99.57,1.0116162448226928e-05,,
4116,99.19,1.7341992768389014e-05,,
4117,99.6,8.670996384194507e-06,,
4118,99.71,7.22583032016209e-06,,
4119,99.56,1.1561328512259344e-05,,
4120,99.65,8.670996384194507e-06,,
4121,99.57,8.670996384194507e-06,,
4122,99.43,1.3006494576291761e-05,,
4123,99.64,8.670996384194507e-06,,
4124,99.61,8.670996384194507e-06,,
4125,98.87,2.4567823088551106e-05,,
4126,99.37,1.445166064032418e-05,,
4127,99.16,1.7341992768389014e-05,,
4128,99.27,1.5896826704356598e-05,,
4129,99.55,1.0116162448226928e-05,,
4130,99.63,8.670996384194507e-06,,
4131,99.49,1.3006494576291761e-05,,
4132,99.65,8.670996384194507e-06,,
4133,99.71,5.780664256129672e-06,,
4134,99.31,1.5896826704356598e-05,,
4135,99.63,8.670996384194507e-06,,
4136,99.06,1.7341992768389014e-05,,
4137,99.18,1.7341992768389014e-05,,
4138,99.51,1.1561328512259344e-05,,
4139,99.28,1.445166064032418e-05,,
4140,98.35,3.323881947274562e-05,,
4141,98.56,2.6012989152583522e-05,,
4142,99.24,1.5896826704356598e-05,,
4143,99.43,1.445166064032418e-05,,
4144,99.41,1.3006494576291761e-05,,
4145,99.8,5.780664256129672e-06,,
4146,19.58,0.815213841222495,正面临毁灭的边缘,It's on the verge of destruction.
4147,98.42,0.004651989560120353,正面临毁灭的边缘,It's on the verge of destruction.
4148,99.96,1.0116162448226928e-05,正面临毁灭的边缘,It's on the verge of destruction.
4149,99.91,2.0232324896453855e-05,正面临毁灭的边缘,It's on the verge of destruction.
4150,99.92,1.1561328512259344e-05,正面临毁灭的边缘,It's on the verge of destruction.
4151,99.99,2.1677490960486268e-05,正面临毁灭的边缘,It's on the verge of destruction.
4152,99.94,2.745815521661594e-05,正面临毁灭的边缘,It's on the verge of destruction.
4153,99.98,2.1677490960486268e-05,正面临毁灭的边缘,It's on the verge of destruction.
4154,99.97,3.1793653408713196e-05,正面临毁灭的边缘,It's on the verge of destruction.
4155,99.91,3.901948372887529e-05,正面临毁灭的边缘,It's on the verge of destruction.
4156,99.98,3.468398553677803e-05,正面临毁灭的边缘,It's on the verge of destruction.
4157,99.99,5.780664256129672e-06,正面临毁灭的边缘,It's on the verge of destruction.
4158,99.87,1.7341992768389014e-05,正面临毁灭的边缘,It's on the verge of destruction.
4159,99.96,4.335498192097253e-06,正面临毁灭的边缘,It's on the verge of destruction.
4160,99.97,1.0116162448226928e-05,正面临毁灭的边缘,It's on the verge of destruction.
4161,99.87,2.0232324896453855e-05,正面临毁灭的边缘,It's on the verge of destruction.
4162,100.0,8.670996384194507e-06,正面临毁灭的边缘,It's on the verge of destruction.
4163,100.0,5.780664256129672e-06,正面临毁灭的边缘,It's on the verge of destruction.
4164,99.95,1.7341992768389014e-05,正面临毁灭的边缘,It's on the verge of destruction.
4165,99.97,5.780664256129672e-06,正面临毁灭的边缘,It's on the verge of destruction.
4166,100.0,4.335498192097253e-06,正面临毁灭的边缘,It's on the verge of destruction.
4167,99.96,1.0116162448226928e-05,正面临毁灭的边缘,It's on the verge of destruction.
4168,100.0,4.335498192097253e-06,正面临毁灭的边缘,It's on the verge of destruction.
4169,99.99,1.445166064032418e-05,正面临毁灭的边缘,It's on the verge of destruction.
4170,99.87,2.0232324896453855e-05,正面临毁灭的边缘,It's on the verge of destruction.
4171,99.96,1.3006494576291761e-05,正面临毁灭的边缘,It's on the verge of destruction.
4172,100.0,5.780664256129672e-06,正面临毁灭的边缘,It's on the verge of destruction.
4173,99.98,5.780664256129672e-06,正面临毁灭的边缘,It's on the verge of destruction.
4174,99.99,5.780664256129672e-06,正面临毁灭的边缘,It's on the verge of destruction.
4175,99.7,0.0004740144690026331,正面临毁灭的边缘,It's on the verge of destruction.
4176,99.52,0.000466788638682471,正面临毁灭的边缘,It's on the verge of destruction.
4177,100.0,1.445166064032418e-06,正面临毁灭的边缘,It's on the verge of destruction.
4178,100.0,1.445166064032418e-06,正面临毁灭的边缘,It's on the verge of destruction.
4179,99.99,1.445166064032418e-06,正面临毁灭的边缘,It's on the verge of destruction.
4180,100.0,1.445166064032418e-06,正面临毁灭的边缘,It's on the verge of destruction.
4181,100.0,2.890332128064836e-06,正面临毁灭的边缘,It's on the verge of destruction.
4182,100.0,1.445166064032418e-06,正面临毁灭的边缘,It's on the verge of destruction.
4183,100.0,1.445166064032418e-06,正面临毁灭的边缘,It's on the verge of destruction.
4184,100.0,1.445166064032418e-06,正面临毁灭的边缘,It's on the verge of destruction.
4185,100.0,0.0,正面临毁灭的边缘,It's on the verge of destruction.
4186,99.59,0.0011359005263294807,正面临毁灭的边缘,It's on the verge of destruction.
4187,100.0,2.890332128064836e-06,正面临毁灭的边缘,It's on the verge of destruction.
4188,99.97,4.335498192097253e-06,正面临毁灭的边缘,It's on the verge of destruction.
4189,99.99,2.890332128064836e-06,正面临毁灭的边缘,It's on the verge of destruction.
4190,100.0,1.445166064032418e-06,正面临毁灭的边缘,It's on the verge of destruction.
4191,99.99,4.335498192097253e-06,正面临毁灭的边缘,It's on the verge of destruction.
4192,100.0,1.445166064032418e-06,正面临毁灭的边缘,It's on the verge of destruction.
4193,99.99,2.890332128064836e-06,正面临毁灭的边缘,It's on the verge of destruction.
4194,99.99,1.445166064032418e-06,正面临毁灭的边缘,It's on the verge of destruction.
4195,100.0,1.445166064032418e-06,正面临毁灭的边缘,It's on the verge of destruction.
4196,100.0,1.445166064032418e-06,正面临毁灭的边缘,It's on the verge of destruction.
4197,99.97,2.890332128064836e-06,正面临毁灭的边缘,It's on the verge of destruction.
4198,100.0,0.0,正面临毁灭的边缘,It's on the verge of destruction.
4199,99.84,0.0007182475338241117,正面临毁灭的边缘,It's on the verge of destruction.
4200,99.73,0.0007023507071197552,正面临毁灭的边缘,It's on the verge of destruction.
4201,99.34,0.0018209092406808467,正面临毁灭的边缘,It's on the verge of destruction.
4202,19.26,0.8284501172029679,,
4203,99.4,1.445166064032418e-05,,
4204,99.56,1.0116162448226928e-05,,
4205,99.82,5.780664256129672e-06,,
4206,99.57,1.1561328512259344e-05,,
4207,99.7,8.670996384194507e-06,,
4208,99.32,1.445166064032418e-05,,
4209,99.45,1.3006494576291761e-05,,
4210,99.15,1.5896826704356598e-05,,
4211,99.6,8.670996384194507e-06,,
4212,99.32,1.5896826704356598e-05,,
4213,97.73,3.323881947274562e-05,,
4214,99.41,1.1561328512259344e-05,,
4215,98.78,2.4567823088551106e-05,,
4216,99.23,1.5896826704356598e-05,,
4217,99.61,8.670996384194507e-06,,
4218,99.27,1.7341992768389014e-05,,
4219,99.49,1.1561328512259344e-05,,
4220,99.58,1.0116162448226928e-05,,
4221,99.04,2.1677490960486268e-05,,
4222,99.4,1.3006494576291761e-05,,
4223,99.45,1.1561328512259344e-05,,
4224,98.98,2.1677490960486268e-05,,
4225,99.74,7.22583032016209e-06,,
4226,99.82,7.22583032016209e-06,,
4227,99.37,1.445166064032418e-05,,
4228,99.85,5.780664256129672e-06,,
4229,99.86,5.780664256129672e-06,,
4230,98.73,2.6012989152583522e-05,,
4231,36.99,0.5292964064500653,这,Here.
4232,98.66,0.002855648142528058,这,Here.
4233,99.63,0.0007529315193608898,这,Here.
4234,99.69,0.0007905058370257326,这,Here.
4235,100.0,0.0,这,Here.
4236,99.92,7.22583032016209e-06,这,Here.
4237,100.0,0.0,这,Here.
4238,100.0,7.22583032016209e-06,这,Here.
4239,99.96,1.3006494576291761e-05,这,Here.
4240,99.95,1.3006494576291761e-05,这,Here.
4241,100.0,0.0,这,Here.
4242,100.0,0.0,这,Here.
4243,100.0,0.0,这,Here.
4244,100.0,0.0,这,Here.
4245,99.96,2.890332128064836e-06,这,Here.
4246,100.0,0.0,这,Here.
4247,100.0,0.0,这,Here.
4248,99.79,7.22583032016209e-06,这,Here.
4249,100.0,0.0,这,Here.
4250,99.92,0.00020087808290050608,这,Here.
4251,99.92,0.00018209092406808468,这,Here.
4252,99.91,0.00018931675438824675,这,Here.
4253,37.27,0.5170645208840948,,
4254,99.48,1.445166064032418e-05,,
4255,99.77,7.22583032016209e-06,,
4256,99.76,7.22583032016209e-06,,
4257,99.32,1.5896826704356598e-05,,
4258,23.43,0.7486783956344423,就是你看不见,You can't see.
4259,98.85,0.003977097008217214,就是你看不见,You can't see.
4260,99.55,0.0011315650281373832,就是你看不见,You can't see.
4261,99.55,0.0011734748439943233,就是你看不见,You can't see.
4262,100.0,1.445166064032418e-06,就是你看不见,You can't see.
4263,99.9,7.22583032016209e-06,就是你看不见,You can't see.
4264,100.0,1.445166064032418e-06,就是你看不见,You can't see.
4265,100.0,0.0,就是你看不见,You can't see.
4266,99.88,8.670996384194507e-06,就是你看不见,You can't see.
4267,100.0,1.445166064032418e-06,就是你看不见,You can't see.
4268,100.0,1.445166064032418e-06,就是你看不见,You can't see.
4269,99.98,4.335498192097253e-06,就是你看不见,You can't see.
4270,100.0,1.445166064032418e-06,就是你看不见,You can't see.
4271,99.91,4.335498192097253e-06,就是你看不见,You can't see.
4272,99.99,5.780664256129672e-06,就是你看不见,You can't see.
4273,100.0,2.890332128064836e-06,就是你看不见,You can't see.
4274,100.0,4.335498192097253e-06,就是你看不见,You can't see.
4275,99.95,5.780664256129672e-06,就是你看不见,You can't see.
4276,100.0,4.335498192097253e-06,就是你看不见,You can't see.
4277,100.0,4.335498192097253e-06,就是你看不见,You can't see.
4278,100.0,2.890332128064836e-06,就是你看不见,You can't see.
4279,100.0,4.335498192097253e-06,就是你看不见,You can't see.
4280,100.0,1.445166064032418e-06,就是你看不见,You can't see.
4281,99.95,7.22583032016209e-06,就是你看不见,You can't see.
4282,100.0,2.890332128064836e-06,就是你看不见,You can't see.
4283,100.0,0.0,就是你看不见,You can't see.
4284,100.0,1.445166064032418e-06,就是你看不见,You can't see.
4285,99.97,1.445166064032418e-06,就是你看不见,You can't see.
4286,100.0,1.445166064032418e-06,就是你看不见,You can't see.
4287,99.97,4.335498192097253e-06,就是你看不见,You can't see.
4288,100.0,1.445166064032418e-06,就是你看不见,You can't see.
4289,99.86,0.0005058081224113463,就是你看不见,You can't see.
4290,99.78,0.0007717186781933112,就是你看不见,You can't see.
4291,99.71,0.0013093204540133708,就是你看不见,You can't see.
4292,24.91,0.7366748463065891,,
4293,99.74,7.22583032016209e-06,,
4294,99.85,2.890332128064836e-06,,
4295,99.86,4.335498192097253e-06,,
4296,99.64,8.670996384194507e-06,,
4297,99.83,2.890332128064836e-06,,
4298,99.93,1.445166064032418e-06,,
4299,99.79,5.780664256129672e-06,,
4300,99.87,2.890332128064836e-06,,
4301,99.95,1.445166064032418e-06,,
4302,99.74,7.22583032016209e-06,,
4303,99.97,1.445166064032418e-06,,
4304,99.86,2.890332128064836e-06,,
4305,24.31,0.810131192175293,也触不到的,I can't even touch it.
4306,98.44,0.005618805656958042,也触不到的,I can't even touch it.
4307,100.0,1.445166064032418e-05,也触不到的,I can't even touch it.
4308,99.99,1.5896826704356598e-05,也触不到的,I can't even touch it.
4309,100.0,1.445166064032418e-05,也触不到的,I can't even touch it.
4310,99.65,0.0012471783132599768,也触不到的,I can't even touch it.
4311,99.67,0.001258739641772236,也触不到的,I can't even touch it.
4312,100.0,5.780664256129672e-06,也触不到的,I can't even touch it.
4313,99.99,5.780664256129672e-06,也触不到的,I can't even touch it.
